Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Left Arm,Spreadsheet: Right Arm,Spreadsheet: Left SR,Spreadsheet: Right SR,Spreadsheet: Left Payoff,Spreadsheet: Right Payoff,Spreadsheet: Condition,Spreadsheet: randomise_trials,Spreadsheet: block_flag,Spreadsheet: Win,Spreadsheet: Left Payoff Text,Spreadsheet: Right Payoff Text,Spreadsheet: Win Text,Manipulation: Spreadsheet,Store: greenBox.png,Store: blueBox.png,Store: points
18,1720170365519,05/07/2024 09:06:05,1720173965519,1,05/07/2024 11:06:05,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,1,SR Losing,Screen 1,1mwqw5,1,continue,,4822.300000000003,4817.400000000009,4822.300000000003,4822.300000000003,4817.400000000009,4822.300000000003,1,4822.300000000003,0,0,,Click To Continue,Continue Button,2,object-194,SR Losing,,,,,,,,,,,,,,,,,
19,1720170366502,05/07/2024 09:06:06,1720173966502,1,05/07/2024 11:06:06,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,5,Trial,Fixation,gnptrq,1,continue,,987.7999999999884,987.7999999999884,987.7999999999884,987.7999999999884,987.7999999999884,987.7999999999884,1,987.7999999999884,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-7,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
20,1720170368760,05/07/2024 09:06:08,1720173968760,1,05/07/2024 11:06:08,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,5,Trial,Bandits,91qg1k,2,response,blueBox.png,2258.600000000006,2254.100000000006,2258.600000000006,2258.600000000006,2254.100000000006,2258.600000000006,1,2258.600000000006,0,0,,Click Response,Left Arm,1,object-17,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-7,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
21,1720170372756,05/07/2024 09:06:12,1720173972756,1,05/07/2024 11:06:12,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,5,Trial,Feedback Left,n9r2n7,3,timedOut,,4000,3999.5,4000,4000,3999.5,4000,1,4000,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-7,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
22,1720170373743,05/07/2024 09:06:13,1720173973743,1,05/07/2024 11:06:13,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,6,Trial,Fixation,gnptrq,1,continue,,987.6999999999971,987.6999999999971,987.6999999999971,987.6999999999971,987.6999999999971,987.6999999999971,1,987.6999999999971,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-1,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 1** point,# Losing,,,,
23,1720170374153,05/07/2024 09:06:14,1720173974153,1,05/07/2024 11:06:14,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,6,Trial,Bandits,91qg1k,2,response,blueBox.png,409.5999999970227,405.90000000000873,409.5999999970227,409.5999999970227,405.90000000000873,409.5999999970227,1,409.5999999970227,0,0,,Click Response,Left Arm,1,object-17,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-1,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 1** point,# Losing,,,,
24,1720170378149,05/07/2024 09:06:18,1720173978149,1,05/07/2024 11:06:18,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,6,Trial,Feedback Left,n9r2n7,3,timedOut,,4000.1000000029744,3999.5,4000.1000000029744,4000.1000000029744,3999.5,4000.1000000029744,1,4000.1000000029744,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-1,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 1** point,# Losing,,,,
25,1720170379136,05/07/2024 09:06:19,1720173979136,1,05/07/2024 11:06:19,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,7,Trial,Fixation,gnptrq,1,continue,,987.5,987.5,987.5,987.5,987.5,987.5,1,987.5,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-5,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 5** points,# Losing,,,,
26,1720170379515,05/07/2024 09:06:19,1720173979515,1,05/07/2024 11:06:19,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,7,Trial,Bandits,91qg1k,2,response,greenBox.png,379.5000000014843,375.79999999998836,379.5000000014843,379.5000000014843,375.79999999998836,379.5000000014843,1,379.5000000014843,0,0,,Click Response,Right SR,4,object-20,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-5,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 5** points,# Losing,,,,
27,1720170383511,05/07/2024 09:06:23,1720173983511,1,05/07/2024 11:06:23,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,7,Trial,Feedback Right,g47dtj,3,timedOut,,3999.800000002986,3999.4000000000087,3999.800000002986,3999.800000002986,3999.4000000000087,3999.800000002986,1,3999.800000002986,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-5,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 5** points,# Losing,,,,
28,1720170384499,05/07/2024 09:06:24,1720173984499,1,05/07/2024 11:06:24,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,8,Trial,Fixation,gnptrq,1,continue,,987.5999999999913,987.5999999999913,987.5999999999913,987.5999999999913,987.5999999999913,987.5999999999913,1,987.5999999999913,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-3,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 3** point,# Losing,,,,
29,1720170385878,05/07/2024 09:06:25,1720173985878,1,05/07/2024 11:06:25,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,8,Trial,Bandits,91qg1k,2,response,blueBox.png,1379.300000002986,1375.6000000000058,1379.300000002986,1379.300000002986,1375.6000000000058,1379.300000002986,1,1379.300000002986,0,0,,Click Response,Left SR,3,object-19,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-3,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 3** point,# Losing,,,,
30,1720170389874,05/07/2024 09:06:29,1720173989874,1,05/07/2024 11:06:29,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,8,Trial,Feedback Left,n9r2n7,3,timedOut,,3999.7000000029802,3999.300000000003,3999.7000000029802,3999.7000000029802,3999.300000000003,3999.7000000029802,1,3999.7000000029802,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-3,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 3** point,# Losing,,,,
31,1720170395348,05/07/2024 09:06:35,1720173995348,1,05/07/2024 11:06:35,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,1,rR Winning,Screen 1,qjquks,1,continue,,5474.800000001487,5471.899999999994,5474.800000001487,5474.800000001487,5471.899999999994,5474.800000001487,1,5474.800000001487,0,0,,Click To Continue,Continue Button,2,object-206,rR Winning,,,,,,,,,,,,,,,,,
32,1720170396327,05/07/2024 09:06:36,1720173996327,1,05/07/2024 11:06:36,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,9,Trial,Fixation,gnptrq,1,continue,,981.6000000000058,981.6000000000058,981.6000000000058,981.6000000000058,981.6000000000058,981.6000000000058,1,981.6000000000058,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**r**,5,4,Win r = R,16,16,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
33,1720170399525,05/07/2024 09:06:39,1720173999525,1,05/07/2024 11:06:39,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,9,Trial,Bandits,91qg1k,2,response,greenBox.png,3197.9000000029773,3193.5,3197.9000000029773,3197.9000000029773,3193.5,3197.9000000029773,1,3197.9000000029773,0,0,,Click Response,Left Arm,1,object-17,Trial,greenBox.png,blueBox.png,**R**,**r**,5,4,Win r = R,16,16,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
34,1720170403520,05/07/2024 09:06:43,1720174003520,1,05/07/2024 11:06:43,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,9,Trial,Feedback Left,n9r2n7,3,timedOut,,3999.800000001487,3999.300000000003,3999.800000001487,3999.800000001487,3999.300000000003,3999.800000001487,1,3999.800000001487,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**r**,5,4,Win r = R,16,16,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
35,1720170404502,05/07/2024 09:06:44,1720174004502,1,05/07/2024 11:06:44,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,10,Trial,Fixation,gnptrq,1,continue,,981.6999999999971,981.6999999999971,981.6999999999971,981.6999999999971,981.6999999999971,981.6999999999971,1,981.6999999999971,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**r**,3,4,Win r = R,16,16,1,# You **won 3** points,# You **won 4** point,# Winning,,,,
36,1720170405611,05/07/2024 09:06:45,1720174005611,1,05/07/2024 11:06:45,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,10,Trial,Bandits,91qg1k,2,response,blueBox.png,1108.7000000000116,1102.800000000003,1108.7000000000116,1108.7000000000116,1102.800000000003,1108.7000000000116,1,1108.7000000000116,0,0,,Click Response,Right Arm,2,object-18,Trial,greenBox.png,blueBox.png,**R**,**r**,3,4,Win r = R,16,16,1,# You **won 3** points,# You **won 4** point,# Winning,,,,
37,1720170409604,05/07/2024 09:06:49,1720174009604,1,05/07/2024 11:06:49,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,10,Trial,Feedback Right,g47dtj,3,timedOut,,4000.0000000014843,3999.399999999994,4000.0000000014843,4000.0000000014843,3999.399999999994,4000.0000000014843,1,4000.0000000014843,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**r**,3,4,Win r = R,16,16,1,# You **won 3** points,# You **won 4** point,# Winning,,,,
38,1720170410592,05/07/2024 09:06:50,1720174010592,1,05/07/2024 11:06:50,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,11,Trial,Fixation,gnptrq,1,continue,,987.6000000000058,987.6000000000058,987.6000000000058,987.6000000000058,987.6000000000058,987.6000000000058,1,987.6000000000058,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**r**,1,3,Win r = R,16,16,1,# You **won 1** point,# You **won 3** point,# Winning,,,,
39,1720170411271,05/07/2024 09:06:51,1720174011271,1,05/07/2024 11:06:51,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,11,Trial,Bandits,91qg1k,2,response,greenBox.png,678.5999999999913,672.5999999999913,678.5999999999913,678.5999999999913,672.5999999999913,678.5999999999913,1,678.5999999999913,0,0,,Click Response,Left Arm,1,object-17,Trial,greenBox.png,blueBox.png,**R**,**r**,1,3,Win r = R,16,16,1,# You **won 1** point,# You **won 3** point,# Winning,,,,
40,1720170415263,05/07/2024 09:06:55,1720174015263,1,05/07/2024 11:06:55,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,11,Trial,Feedback Left,n9r2n7,3,timedOut,,3999.699999998513,3999.4000000000087,3999.699999998513,3999.699999998513,3999.4000000000087,3999.699999998513,1,3999.699999998513,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**r**,1,3,Win r = R,16,16,1,# You **won 1** point,# You **won 3** point,# Winning,,,,
41,1720170416251,05/07/2024 09:06:56,1720174016251,1,05/07/2024 11:06:56,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,12,Trial,Fixation,gnptrq,1,continue,,987.6999999999971,987.6999999999971,987.6999999999971,987.6999999999971,987.6999999999971,987.6999999999971,1,987.6999999999971,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**r**,7,5,Win r = R,16,16,1,# You **won 7** points,# You **won 5** points,# Winning,,,,
42,1720170417139,05/07/2024 09:06:57,1720174017139,1,05/07/2024 11:06:57,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,12,Trial,Bandits,91qg1k,2,response,blueBox.png,888.099999998507,884.6999999999971,888.099999998507,888.099999998507,884.6999999999971,888.099999998507,1,888.099999998507,0,0,,Click Response,Right SR,4,object-20,Trial,greenBox.png,blueBox.png,**R**,**r**,7,5,Win r = R,16,16,1,# You **won 7** points,# You **won 5** points,# Winning,,,,
43,1720170421135,05/07/2024 09:07:01,1720174021135,1,05/07/2024 11:07:01,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,12,Trial,Feedback Right,g47dtj,3,timedOut,,3999.60000000149,3999.399999999994,3999.60000000149,3999.60000000149,3999.399999999994,3999.60000000149,1,3999.60000000149,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**r**,7,5,Win r = R,16,16,1,# You **won 7** points,# You **won 5** points,# Winning,,,,
44,1720170424103,05/07/2024 09:07:04,1720174024103,1,05/07/2024 11:07:04,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,1,rR Losing,Screen 1,w7og9r,1,continue,,2968.3999999970256,2963.100000000006,2968.3999999970256,2968.3999999970256,2963.100000000006,2968.3999999970256,1,2968.3999999970256,0,0,,Click To Continue,Continue Button,2,object-202,rR Losing,,,,,,,,,,,,,,,,,
45,1720170425086,05/07/2024 09:07:05,1720174025086,1,05/07/2024 11:07:05,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,13,Trial,Fixation,gnptrq,1,continue,,987.7000000000116,987.7000000000116,987.7000000000116,987.7000000000116,987.7000000000116,987.7000000000116,1,987.7000000000116,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-3,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 3** point,# Losing,,,,
46,1720170428494,05/07/2024 09:07:08,1720174028494,1,05/07/2024 11:07:08,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,13,Trial,Bandits,91qg1k,2,response,greenBox.png,3408.0000000029686,3405.5999999999767,3408.0000000029686,3408.0000000029686,3405.5999999999767,3408.0000000029686,1,3408.0000000029686,0,0,,Click Response,Right Arm,2,object-18,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-3,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 3** point,# Losing,,,,
47,1720170432491,05/07/2024 09:07:12,1720174032491,1,05/07/2024 11:07:12,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,13,Trial,Feedback Right,g47dtj,3,timedOut,,3999.8000000015018,3999.4000000000233,3999.8000000015018,3999.8000000015018,3999.4000000000233,3999.8000000015018,1,3999.8000000015018,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-3,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 3** point,# Losing,,,,
48,1720170433479,05/07/2024 09:07:13,1720174033479,1,05/07/2024 11:07:13,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,14,Trial,Fixation,gnptrq,1,continue,,987.5999999999767,987.5999999999767,987.5999999999767,987.5999999999767,987.5999999999767,987.5999999999767,1,987.5999999999767,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-7,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
49,1720170433838,05/07/2024 09:07:13,1720174033838,1,05/07/2024 11:07:13,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,14,Trial,Bandits,91qg1k,2,response,blueBox.png,359.20000000001164,357.6000000000058,359.20000000001164,359.20000000001164,357.6000000000058,359.20000000001164,1,359.20000000001164,0,0,,Click Response,Left Arm,1,object-17,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-7,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
50,1720170437836,05/07/2024 09:07:17,1720174037836,1,05/07/2024 11:07:17,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,14,Trial,Feedback Left,n9r2n7,3,timedOut,,3999.600000000006,3999.2000000000116,3999.600000000006,3999.600000000006,3999.2000000000116,3999.600000000006,1,3999.600000000006,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-7,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
51,1720170438823,05/07/2024 09:07:18,1720174038823,1,05/07/2024 11:07:18,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,15,Trial,Fixation,gnptrq,1,continue,,987.8999999999942,987.8999999999942,987.8999999999942,987.8999999999942,987.8999999999942,987.8999999999942,1,987.8999999999942,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**r**,**R**,-5,-1,Lose r = R,11,11,0,# You **lost 5** points,# You **lost 1** point,# Losing,,,,
52,1720170441249,05/07/2024 09:07:21,1720174041249,1,05/07/2024 11:07:21,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,15,Trial,Bandits,91qg1k,2,response,blueBox.png,2426.10000000149,2423.7999999999884,2426.10000000149,2426.10000000149,2423.7999999999884,2426.10000000149,1,2426.10000000149,0,0,,Click Response,Left SR,3,object-19,Trial,blueBox.png,greenBox.png,**r**,**R**,-5,-1,Lose r = R,11,11,0,# You **lost 5** points,# You **lost 1** point,# Losing,,,,
53,1720170445247,05/07/2024 09:07:25,1720174045247,1,05/07/2024 11:07:25,172913,29,task-c2ir,,38765957,BLIND,11375846,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1825x958,,,0,2-Armed Bandit (rehearsal),5,C,Consent,eligible,Spreadsheet1,Spreadsheet1,15,Trial,Feedback Left,n9r2n7,3,timedOut,,3999.7000000000116,3999.4000000000233,3999.7000000000116,3999.7000000000116,3999.4000000000233,3999.7000000000116,1,3999.7000000000116,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**r**,**R**,-5,-1,Lose r = R,11,11,0,# You **lost 5** points,# You **lost 1** point,# Losing,,,,
